2017-11-15,1.2479576822193588
2017-11-16,1.2561446705584245
2017-11-17,1.2504615264244014
2017-11-20,1.249661101652325
2017-11-21,1.2567534283005235
2017-11-22,1.2672760780247823
2017-11-24,1.2827243511595308
2017-11-27,1.2874504666036106
2017-11-28,1.298182164399361
2017-11-29,1.2855365492123254
2017-11-30,1.2993278583760897
